"","TripPurpose","Mode","Driver","Transfer","Gender","Age","Marriage","Occupation","EducationLevel","HHSize","HHChildren","HHWorker","HHIncome","HHCarOwnership","HHScooterOwnership","HHLicenses","HHScooterLicenses","PersonalCarLicense","ScooterLicense","Car_avail","Scooter_avail","LongDistTrain_avail","Taxi_avail","MRT_avail","Bus_avail","Bike_avail","Walk_avail","Cost_Car","Cost_Scooter","Cost_LongDistTrain","Cost_Taxi","Cost_MRT","Cost_Bus","Cost_Bike","Cost_Walk","TravelTime_Car","TravelTime_Scooter","TravelTime_LongDistTrain","TravelTime_Taxi","TravelTime_MRT","TravelTime_Bus","TravelTime_Bike","TravelTime_Walk","InVehTime_Car","InVehTime_Scooter","InVehTime_LongDistTrain","InVehTime_Taxi","InVehTime_MRT","InVehTime_Bus","InVehTime_Bike","InVehTime_Walk","OutOfVehTime_Car","OutOfVehTime_Scooter","OutOfVehTime_LongDistTrain","OutOfVehTime_Taxi","OutOfVehTime_MRT","OutOfVehTime_Bus","OutOfVehTime_Bike","OutOfVehTime_Walk","AETime_Car","AETime_Scooter","AETime_LongDistTrain","AETime_Taxi","AETime_MRT","AETime_Bus","AETime_Bike","AETime_Walk","WaitTime_Car","WaitTime_Scooter","WaitTime_LongDistTrain","WaitTime_Taxi","WaitTime_MRT","WaitTime_Bus","WaitTime_Bike","WaitTime_Walk","VOT_Car","VOT_Scooter","VOT_LongDistTrain","VOT_Taxi","VOT_MRT","VOT_Bus","VOT_Bike","VOT_Walk","InVehVOT_Car","InVehVOT_Scooter","InVehVOT_LongDistTrain","InVehVOT_Taxi","InVehVOT_MRT","InVehVOT_Bus","InVehVOT_Bike","InVehVOT_Walk","OutVehVOT_Car","OutVehVOT_Scooter","OutVehVOT_LongDistTrain","OutVehVOT_Taxi","OutVehVOT_MRT","OutVehVOT_Bus","OutVehVOT_Bike","OutVehVOT_Walk","Weight","City"
"11",1,1,1,0,0,3,1,4,3,3,1,2,350000,1,2,2,2,1,1,1,1,0,1,1,1,1,1,80,15.68,20,290,22.1,30,12.5,0,24,27.63,62.3571428571429,27.4,43.7286191072174,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,4,7.63,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,300,4,7.63,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,190.04,154.2518,352.646428571429,381.176,296.454005006258,245.350771388499,289.696,2358,158.6,94.28,49.475,368.6,91.4529411764706,132.521739130435,209,0,31.44,59.9718,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,2358,2.801,2
"12",1,1,1,0,1,2,0,4,4,5,0,3,70000,1,4,3,4,1,1,1,1,1,1,1,1,1,1,60,25.68,40,540,26.5,30,20,0,44,47.63,69.8571428571429,47.4,55.9232969783658,74.9803646563815,110.266666666667,600,40,40,15,40,35.2941176470588,52.1739130434783,100,600,4,7.63,54.8571428571429,7.4,20.629179331307,22.8064516129032,10.2666666666667,600,4,7.63,38.5714285714286,1.6,16.161094224924,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,248.64,242.8518,402.121428571429,709.776,327.351231897014,347.872510518934,493.696,4716,217.2,182.88,98.95,697.2,165.205882352941,235.04347826087,413,0,31.44,59.9718,303.171428571429,12.576,162.145349544073,112.829032258065,80.696,4716,1.109,2
"13",1,2,1,0,1,4,1,4,4,2,0,2,90000,1,1,1,2,1,1,1,1,0,1,1,1,1,1,113.269503546099,20,40,540,26.5,30,20,0,48.1276595744681,50,69.8571428571429,47.4,58.5421316657504,74.9803646563815,110.266666666667,600,40,40,15,40,35.2941176470588,52.1739130434783,100,600,8.12765957446809,10,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,600,8.12765957446809,10,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,334.352907801418,255.8,402.121428571429,709.776,347.935272539857,347.872510518934,493.696,4716,270.469503546099,177.2,98.95,697.2,165.205882352941,235.04347826087,413,0,63.8834042553192,78.6,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,4716,2.93,1
"14",1,5,0,0,1,2,0,4,4,3,0,1,90000,1,0,3,1,1,0,1,0,0,1,1,1,1,1,87.2695035460993,17.0133333333333,22.6666666666667,323.333333333333,30,30,12.5,0,30.7943262411348,30.2966666666667,63.3571428571429,30.0666666666667,41,52.3716690042076,66.9333333333333,340,22.6666666666667,22.6666666666667,8.5,22.6666666666667,20,29.5652173913043,56.6666666666667,340,8.12765957446809,7.63,54.8571428571429,7.4,21,22.8064516129032,10.2666666666667,340,8.12765957446809,7.63,38.5714285714286,1.6,20,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,1,8.45161290322581,0,0,240.232907801418,166.065133333333,359.243095238095,424.989333333333,273.66,259.020336605891,315.896,2672.4,176.349503546099,106.093333333333,56.0716666666667,412.413333333333,108.6,146.191304347826,235.2,0,63.8834042553191,59.9718,303.171428571429,12.576,165.06,112.829032258065,80.696,2672.4,1.109,1
"15",1,2,1,0,1,2,0,4,4,1,0,1,50000,0,1,0,0,1,1,0,1,0,1,1,1,1,1,60.7695035460993,12.5,5,102.5,18.8,15,2.5,0,13.1276595744681,11,56.7321428571429,12.4,30.4933249895703,29.328190743338,22.7666666666667,75,5,5,1.875,5,4.41176470588235,6.52173913043478,12.5,75,8.12765957446809,6,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,75,8.12765957446809,6,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,144.302907801418,79.31,315.540178571429,134.726,241.139299123905,153.459467040673,132.321,589.5,80.4195035460993,32.15,12.36875,122.15,36.1382352941176,40.6304347826087,51.625,0,63.8834042553192,47.16,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,589.5,1.109,2
"16",1,5,0,1,0,2,0,4,4,5,0,3,125000,1,2,2,4,0,1,1,1,1,1,1,1,1,1,121.269503546099,28.3466666666667,45.3333333333333,606.666666666667,40,30,20,0,53.4609929078014,52.9633333333333,71.8571428571429,52.7333333333333,62,81.9368863955119,123.6,680,45.3333333333333,45.3333333333333,17,45.3333333333333,40,59.1304347826087,113.333333333333,680,8.12765957446809,7.63,54.8571428571429,7.4,22,22.8064516129032,10.2666666666667,680,8.12765957446809,7.63,38.5714285714286,1.6,19,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,363.312907801418,266.478466666667,415.314761904762,797.402666666667,370.12,375.211640953717,546.096,5344.8,299.429503546099,206.506666666667,112.143333333333,784.826666666667,197.2,262.382608695652,465.4,0,63.8834042553191,59.9718,303.171428571429,12.576,172.92,112.829032258065,80.696,5344.8,1,2
"18",1,5,0,0,0,2,0,4,3,2,0,2,250000,0,0,0,0,1,0,0,0,0,1,1,1,1,1,95.7695035460993,19.8466666666667,28.3333333333333,394.166666666667,25,30,20,0,36.4609929078014,35.9633333333333,65.4821428571429,35.7333333333333,39,59.7629733520337,81.1,425,28.3333333333333,28.3333333333333,10.625,28.3333333333333,25,36.9565217391304,70.8333333333333,425,8.12765957446809,7.63,54.8571428571429,7.4,14,22.8064516129032,10.2666666666667,425,8.12765957446809,7.63,38.5714285714286,1.6,11,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,271.002907801418,191.168466666667,373.261011904762,518.092666666667,233.29,288.068162692847,379.071,3340.5,207.119503546099,131.196666666667,70.0895833333333,505.516666666667,123.25,175.239130434783,298.375,0,63.8834042553192,59.9718,303.171428571429,12.576,110.04,112.829032258065,80.696,3340.5,1,1
"19",1,5,0,0,0,2,0,4,4,1,0,1,50000,0,0,0,0,1,1,0,0,1,1,1,1,1,1,70.2695035460993,11.3466666666667,11.3333333333333,181.666666666667,20,15,2.5,0,19.4609929078014,18.9633333333333,59.1071428571429,18.7333333333333,33,37.5890603085554,38.6,170,11.3333333333333,11.3333333333333,4.25,11.3333333333333,10,14.7826086956522,28.3333333333333,170,8.12765957446809,7.63,54.8571428571429,7.4,23,22.8064516129032,10.2666666666667,170,8.12765957446809,7.63,38.5714285714286,1.6,20,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,178.692907801418,115.858466666667,331.207261904762,238.782666666667,240.08,185.924684431978,194.546,1336.2,114.809503546099,55.8866666666667,28.0358333333333,226.206666666667,59.3,73.095652173913,113.85,0,63.8834042553192,59.9718,303.171428571429,12.576,180.78,112.829032258065,80.696,1336.2,1,2
"20",1,7,0,0,1,2,0,4,4,3,0,2,125000,0,2,2,3,1,1,0,1,0,1,1,1,1,1,65.2695035460993,9.68,8,140,19.46,15,30,0,16.1276595744681,15.63,57.8571428571429,15.4,30.3068375481034,33.2412342215989,40,120,8,8,3,8,7.05882352941176,10.4347826086957,20,120,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,40,120,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,40,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,160.592907801418,101.0918,322.961428571429,184.016,229.930566657504,168.837727910238,265.8,943.2,96.7095035460993,41.12,19.79,171.44,47.2011764705882,56.0086956521739,108.6,0,63.8834042553192,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,157.2,943.2,1.109,1
"21",1,1,1,0,1,5,1,4,3,4,0,2,125000,2,2,4,4,1,1,1,1,1,1,1,1,1,1,135,50.68,90,1165,37.5,100,20,0,97,97.63,88.6071428571429,97.4,107.978431372549,140.197755960729,235.266666666667,1350,90,90,33.75,90,79.4117647058823,117.391304347826,225,1350,7,7.63,54.8571428571429,7.4,28.5666666666667,22.8064516129032,10.2666666666667,1350,7,7.63,38.5714285714286,1.6,21.1666666666667,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,7.4,8.45161290322581,0,0,543.72,464.3518,525.808928571429,1531.276,574.122235294118,674.176858345021,984.946,10611,488.7,404.38,222.6375,1518.7,349.588235294118,561.347826086957,904.25,0,55.02,59.9718,303.171428571429,12.576,224.534,112.829032258065,80.696,10611,2.136,4
"22",1,1,1,0,1,4,1,4,4,2,0,2,175000,1,0,2,0,1,0,1,0,0,1,1,1,1,1,60,25.68,40,540,26.5,30,20,0,46,47.63,69.8571428571429,47.4,58.5421316657504,74.9803646563815,110.266666666667,600,40,40,15,40,35.2941176470588,52.1739130434783,100,600,6,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,600,6,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,264.36,242.8518,402.121428571429,709.776,347.935272539857,347.872510518934,493.696,4716,217.2,182.88,98.95,697.2,165.205882352941,235.04347826087,413,0,47.16,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,4716,2.93,1
"23",1,1,1,0,1,4,1,4,3,4,2,1,125000,1,0,2,2,1,1,1,0,1,1,1,1,1,1,45,20.68,30,415,24.3,30,20,0,38,37.63,66.1071428571429,37.4,52.2497549019608,61.9368863955119,85.2666666666667,450,30,30,11.25,30,26.4705882352941,39.1304347826087,75,450,8,7.63,54.8571428571429,7.4,25.7791666666667,22.8064516129032,10.2666666666667,450,8,7.63,38.5714285714286,1.6,21.8791666666667,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,225.78,198.5518,377.383928571429,545.476,330.953661764706,296.611640953717,395.446,3537,162.9,138.58,74.2125,532.9,128.329411764706,183.782608695652,314.75,0,62.88,59.9718,303.171428571429,12.576,202.62425,112.829032258065,80.696,3537,2.93,1
"24",1,1,1,0,1,3,1,4,4,3,1,2,125000,1,1,1,1,1,1,1,1,0,1,1,1,1,1,322.5,13.18,15,227.5,21,15,12.5,0,21,22.63,60.4821428571429,22.4,36.4833081363386,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,6,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,225,6,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,428.61,132.1018,340.277678571429,299.026,255.744096069269,204.720336605891,240.571,1768.5,381.45,72.13,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,47.16,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,1768.5,2.874,1
"25",1,1,1,0,1,4,1,4,3,2,0,2,125000,1,1,1,2,1,1,1,1,1,1,1,1,1,1,90,35.68,60,790,30.9,30,20,0,71,67.63,77.3571428571429,67.4,76.4915841063011,101.067321178121,160.266666666667,900,60,60,22.5,60,52.9411764705882,78.2608695652174,150,900,11,7.63,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,900,11,7.63,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,412.26,331.4518,451.596428571429,1038.376,424.065027546115,450.394249649369,690.196,7074,325.8,271.48,148.425,1025.8,238.958823529412,337.565217391304,609.5,0,86.46,59.9718,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,7074,2.93,2
"26",1,1,1,0,0,3,0,4,3,3,0,3,125000,2,0,2,2,1,1,1,0,0,1,1,1,1,1,187.5,18.18,25,352.5,23.2,30,20,0,32,32.63,64.2321428571429,32.4,45.3068375481034,55.4151472650771,72.7666666666667,375,25,25,9.375,25,22.0588235294118,32.6086956521739,62.5,375,7,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,375,7,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,340.77,176.4018,365.015178571429,463.326,292.620566657504,270.981206171108,346.321,2947.5,285.75,116.43,61.84375,450.75,109.891176470588,158.152173913043,265.625,0,55.02,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2947.5,2.801,1
"27",1,6,0,1,0,2,0,4,3,4,0,3,250000,2,1,2,2,0,0,1,1,0,1,1,1,1,1,156.769503546099,40.18,69,902.5,32.88,30,20,0,77.1276595744681,76.63,80.7321428571429,76.4,86.9639132248644,97,182.766666666667,1035,69,69,25.875,69,60.8823529411765,90,172.5,1035,8.12765957446809,7.63,54.8571428571429,7.4,26.0815602836879,7,10.2666666666667,1035,8.12765957446809,7.63,38.5714285714286,1.6,21.613475177305,6,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,1,0,0,491.822907801418,371.3218,473.860178571429,1186.246,477.148710888611,438.72,778.621,8135.1,427.939503546099,311.35,170.68875,1173.67,272.147647058824,383.7,697.925,0,63.8834042553192,59.9718,303.171428571429,12.576,205.001063829787,55.02,80.696,8135.1,1,2
"28",1,5,0,1,1,3,0,4,4,2,0,2,90000,0,1,1,1,1,1,0,1,0,1,1,1,1,1,121.269503546099,28.3466666666667,45.3333333333333,606.666666666667,35,30,20,0,53.4609929078014,52.9633333333333,71.8571428571429,52.7333333333333,58,81.9368863955119,123.6,680,45.3333333333333,45.3333333333333,17,45.3333333333333,40,59.1304347826087,113.333333333333,680,8.12765957446809,7.63,54.8571428571429,7.4,18,22.8064516129032,10.2666666666667,680,8.12765957446809,7.63,38.5714285714286,1.6,15,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,363.312907801418,266.478466666667,415.314761904762,797.402666666667,333.68,375.211640953717,546.096,5344.8,299.429503546099,206.506666666667,112.143333333333,784.826666666667,192.2,262.382608695652,465.4,0,63.8834042553191,59.9718,303.171428571429,12.576,141.48,112.829032258065,80.696,5344.8,2.874,1
"29",1,6,0,0,0,3,0,4,3,1,0,1,30000,0,0,0,0,1,1,0,0,1,1,1,1,1,1,99.2695035460993,21.0133333333333,30.6666666666667,423.333333333333,24.4466666666667,15,20,0,38.7943262411348,38.2966666666667,66.3571428571429,38.0666666666667,50.6092311651246,60,86.9333333333333,460,30.6666666666667,30.6666666666667,11.5,30.6666666666667,27.0588235294118,40,76.6666666666667,460,8.12765957446809,7.63,54.8571428571429,7.4,23.5504076357129,20,10.2666666666667,460,8.12765957446809,7.63,38.5714285714286,1.6,19.0823225293299,14,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,6,0,0,283.672907801418,201.505133333333,379.033095238095,556.429333333333,315.894047153958,329.4,401.996,3615.6,219.789503546099,141.533333333333,75.8616666666667,543.853333333333,130.787843137255,172.2,321.3,0,63.8834042553191,59.9718,303.171428571429,12.576,185.106204016703,157.2,80.696,3615.6,2.801,2
"30",1,5,0,0,0,2,0,4,3,4,0,4,125000,1,0,4,1,1,0,1,0,0,1,1,1,1,1,70.2695035460993,11.3466666666667,11.3333333333333,181.666666666667,20,15,2.5,0,19.4609929078014,18.9633333333333,59.1071428571429,18.7333333333333,26,37.5890603085554,38.6,170,11.3333333333333,11.3333333333333,4.25,11.3333333333333,10,14.7826086956522,28.3333333333333,170,8.12765957446809,7.63,54.8571428571429,7.4,16,22.8064516129032,10.2666666666667,170,8.12765957446809,7.63,38.5714285714286,1.6,15,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,1,8.45161290322581,0,0,178.692907801418,115.858466666667,331.207261904762,238.782666666667,185.06,185.924684431978,194.546,1336.2,114.809503546099,55.8866666666667,28.0358333333333,226.206666666667,59.3,73.095652173913,113.85,0,63.8834042553192,59.9718,303.171428571429,12.576,125.76,112.829032258065,80.696,1336.2,1,1
"31",1,1,1,0,1,2,0,4,3,4,0,4,250000,3,2,4,4,1,1,1,1,0,1,1,1,1,1,122.5,13.18,15,227.5,21,15,12.5,0,30,22.63,60.4821428571429,22.4,36.4833081363386,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,15,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,225,15,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,299.35,132.1018,340.277678571429,299.026,255.744096069269,204.720336605891,240.571,1768.5,181.45,72.13,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,117.9,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,1768.5,1.109,1
"32",4,1,1,0,1,5,1,4,5,2,0,1,125000,1,0,2,0,1,0,1,0,0,1,1,1,1,1,110,15.68,20,290,22.1,30,12.5,0,22,27.63,62.3571428571429,27.4,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,2,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,300,2,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,204.32,154.2518,352.646428571429,381.176,274.182331363386,245.350771388499,289.696,2358,188.6,94.28,49.475,368.6,91.4529411764706,132.521739130435,209,0,15.72,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2358,2.136,1
"33",1,5,0,1,0,2,0,4,4,2,0,2,125000,1,1,2,2,1,1,1,1,0,1,1,1,1,1,78.7695035460993,14.18,17,252.5,25,15,12.5,0,25.1276595744681,24.63,61.2321428571429,24.4,35,44.9803646563815,52.7666666666667,255,17,17,6.375,17,15,22.1739130434783,42.5,255,8.12765957446809,7.63,54.8571428571429,7.4,20,22.8064516129032,10.2666666666667,255,8.12765957446809,7.63,38.5714285714286,1.6,17,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,209.462907801418,140.9618,345.225178571429,331.886,241.15,214.972510518934,260.221,2004.3,145.579503546099,80.99,42.05375,319.31,83.95,102.14347826087,179.525,0,63.8834042553192,59.9718,303.171428571429,12.576,157.2,112.829032258065,80.696,2004.3,1,1
"34",8,5,0,0,0,2,0,4,4,1,0,1,50000,0,0,0,0,0,1,0,0,1,1,1,1,1,1,104.269503546099,22.68,34,465,30,30,20,0,42.1276595744681,41.63,67.6071428571429,41.4,51,67.1542776998597,95.2666666666667,510,34,34,12.75,34,30,44.3478260869565,85,510,8.12765957446809,7.63,54.8571428571429,7.4,21,22.8064516129032,10.2666666666667,510,8.12765957446809,7.63,38.5714285714286,1.6,20,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,1,8.45161290322581,0,0,301.772907801418,216.2718,387.278928571429,611.196,312.96,317.115988779804,434.746,4008.6,237.889503546099,156.3,84.1075,598.62,147.9,204.286956521739,354.05,0,63.8834042553192,59.9718,303.171428571429,12.576,165.06,112.829032258065,80.696,4008.6,1,2
"35",1,2,1,0,1,2,0,4,4,4,0,4,175000,0,2,3,4,1,1,0,1,1,1,1,1,1,1,83.2695035460993,30,20,290,22.1,30,12.5,0,28.1276595744681,26,62.3571428571429,27.4,41.1974664592423,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,6,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,300,8.12765957446809,6,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,225.752907801418,155.76,352.646428571429,381.176,276.559145193174,245.350771388499,289.696,2358,161.869503546099,108.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,47.16,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,2358,1.109,2
"36",1,8,0,0,0,2,0,4,4,1,0,1,90000,0,0,0,0,0,0,0,0,0,1,1,1,1,1,54.2695035460993,6.01333333333333,0.666666666666667,48.3333333333333,17.8466666666667,15,2.5,0,8.79432624113475,8.29666666666667,55.1071428571429,8.06666666666667,23.8362493128092,23.6760168302945,11.9333333333333,10,0.666666666666667,0.666666666666667,0.25,0.666666666666667,0.588235294117647,0.869565217391304,1.66666666666667,10,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,10,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,120.772907801418,68.6051333333333,304.820595238095,63.5293333333333,202.887821559465,131.246423562412,89.746,78.6,56.8895035460993,8.63333333333333,1.64916666666667,50.9533333333333,20.158431372549,18.4173913043478,9.05,0,63.8834042553192,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,78.6,1,1
"37",1,2,1,0,1,3,1,4,4,2,0,2,90000,1,2,2,2,1,1,1,1,1,1,1,1,1,1,75.7695035460993,7.5,15,227.5,21,15,12.5,0,23.1276595744681,25,60.4821428571429,22.4,36.7857017533599,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,8.12765957446809,10,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,225,8.12765957446809,10,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,198.602907801418,145.05,340.277678571429,299.026,258.120909899056,204.720336605891,240.571,1768.5,134.719503546099,66.45,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,63.8834042553191,78.6,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,1768.5,2.874,2
"38",1,6,0,0,0,2,0,4,4,4,0,3,350000,2,3,4,3,1,0,1,1,0,1,1,1,1,1,99.2695035460993,21.0133333333333,30.6666666666667,423.333333333333,24.4466666666667,30,20,0,38.7943262411348,38.2966666666667,66.3571428571429,38.0666666666667,50.3068375481034,51,86.9333333333333,460,30.6666666666667,30.6666666666667,11.5,30.6666666666667,27.0588235294118,40,76.6666666666667,460,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,11,10.2666666666667,460,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,6,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,5,0,0,283.672907801418,201.505133333333,379.033095238095,556.429333333333,313.517233324171,273.66,401.996,3615.6,219.789503546099,141.533333333333,75.8616666666667,543.853333333333,130.787843137255,187.2,321.3,0,63.8834042553191,59.9718,303.171428571429,12.576,182.729390186916,86.46,80.696,3615.6,1,1
"39",1,2,1,0,1,2,0,4,3,4,0,2,90000,1,2,3,3,1,1,1,1,0,1,0,1,1,1,75.7695035460993,7.5,15,227.5,21,15,12.5,0,23.1276595744681,16,60.4821428571429,22.4,0,42.3716690042076,47.7666666666667,225,15,15,5.625,15,13.2352941176471,19.5652173913043,37.5,225,8.12765957446809,1,54.8571428571429,7.4,0,22.8064516129032,10.2666666666667,225,8.12765957446809,1,38.5714285714286,1.6,0,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,0,8.45161290322581,0,0,198.602907801418,74.31,340.277678571429,299.026,73.0147058823529,204.720336605891,240.571,1768.5,134.719503546099,66.45,37.10625,286.45,73.0147058823529,91.8913043478261,159.875,0,63.8834042553191,7.86,303.171428571429,12.576,0,112.829032258065,80.696,1768.5,1.109,3
"40",1,5,0,0,0,3,0,4,4,3,0,1,50000,1,1,3,3,1,1,1,1,0,1,1,1,1,1,121.269503546099,28.3466666666667,45.3333333333333,606.666666666667,30,30,20,0,53.4609929078014,52.9633333333333,71.8571428571429,52.7333333333333,65,81.9368863955119,123.6,680,45.3333333333333,45.3333333333333,17,45.3333333333333,40,59.1304347826087,113.333333333333,680,8.12765957446809,7.63,54.8571428571429,7.4,25,22.8064516129032,10.2666666666667,680,8.12765957446809,7.63,38.5714285714286,1.6,20,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,5,8.45161290322581,0,0,363.312907801418,266.478466666667,415.314761904762,797.402666666667,383.7,375.211640953717,546.096,5344.8,299.429503546099,206.506666666667,112.143333333333,784.826666666667,187.2,262.382608695652,465.4,0,63.8834042553191,59.9718,303.171428571429,12.576,196.5,112.829032258065,80.696,5344.8,2.801,1
"41",1,1,1,0,1,4,1,4,4,4,2,1,70000,1,0,1,1,1,1,1,0,0,1,1,1,1,1,80,15.68,20,290,22.1,30,12.5,0,23,27.63,62.3571428571429,27.4,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,3,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,300,3,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,182.18,154.2518,352.646428571429,381.176,274.182331363386,245.350771388499,289.696,2358,158.6,94.28,49.475,368.6,91.4529411764706,132.521739130435,209,0,23.58,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2358,2.93,1
